Feature1;Feature2;Feature3;Feature4;Feature5;Feature6;Feature7;Clase Real;Clase Predicha;Resultado Inferencia;bool;bool_auto
10,15;0,3;1,03;0;0,11;-0,06;29,07;Mov02;Mov02;1;VERDADERO;True
10,17;0,28;1;0,01;0,1;-0,06;29,06;Mov02;Mov02;1;VERDADERO;True
10,18;0,28;1,02;0,01;0,1;-0,06;29,07;Mov02;Mov02;1;VERDADERO;True
10,21;0,33;0,96;0,01;0,11;-0,05;29,08;Mov02;Mov02;1;VERDADERO;True
10,21;0,31;0,96;0;0,12;-0,05;29,06;Mov02;Mov02;1;VERDADERO;True
10,19;0,29;0,95;0;0,12;-0,04;29,05;Mov02;Mov02;1;VERDADERO;True
10,01;0,18;1,01;0,02;0,09;-0,05;29,06;Mov02;Mov02;1;VERDADERO;True
10,03;0,2;1,03;0,03;0,08;-0,05;29,06;Mov02;Mov02;1;VERDADERO;True
10,05;0,21;1,05;0,03;0,08;-0,05;29,07;Mov02;Mov02;1;VERDADERO;True
10,12;0,29;1;0,04;0,07;-0,06;29,06;Mov02;Mov02;1;VERDADERO;True
10,11;0,29;1;0,03;0,07;-0,06;29,07;Mov02;Mov02;1;VERDADERO;True
10,1;0,32;0,95;0,03;0,08;-0,06;29,06;Mov02;Mov02;1;VERDADERO;True
10,04;0,26;0,99;0,02;0,11;-0,1;29,1;Mov02;Mov02;1;VERDADERO;True
10,02;0,27;1,01;0,02;0,1;-0,1;29,09;Mov02;Mov02;1;VERDADERO;True
10,01;0,26;1,02;0,03;0,1;-0,1;29,08;Mov02;Mov02;1;VERDADERO;True
9,99;0,25;0,95;0,05;0,07;-0,1;29,07;Mov02;Mov02;1;VERDADERO;True
10;0,23;0,98;0,05;0,06;-0,11;29,07;Mov02;Mov02;1;VERDADERO;True
9,99;0,25;0,97;0,06;0,05;-0,11;29,07;Mov02;Mov02;1;VERDADERO;True
10,22;0,43;0,77;0,04;0,1;-0,14;29,07;Mov02;Mov02;1;VERDADERO;True
10,24;0,44;0,76;0,03;0,11;-0,13;29,08;Mov02;Mov02;1;VERDADERO;True
10,25;0,45;0,74;0,03;0,12;-0,13;29,09;Mov02;Mov02;1;VERDADERO;True
10,14;0,47;1,05;0,04;0,2;-0,11;29,06;Mov02;Mov02;1;VERDADERO;True
10,12;0,48;1,08;0,04;0,19;-0,11;29,06;Mov02;Mov02;1;VERDADERO;True
10,12;0,47;1,11;0,04;0,19;-0,11;29,05;Mov02;Mov02;1;VERDADERO;True
10,13;0,45;1,21;0,05;0,17;-0,12;29,08;Mov02;Mov02;1;VERDADERO;True
10,15;0,46;1,24;0,06;0,17;-0,12;29,08;Mov02;Mov02;1;VERDADERO;True
10,13;0,43;1,28;0,07;0,16;-0,12;29,07;Mov02;Mov02;1;VERDADERO;True
10,2;0,54;1,48;0,13;0,07;-0,14;29,07;Mov02;Mov02;1;VERDADERO;True
10,25;0,58;1,47;0,14;0,06;-0,14;29,08;Mov02;Mov02;1;VERDADERO;True
10,3;0,61;1,45;0,15;0,05;-0,14;29,07;Mov02;Mov02;1;VERDADERO;True
10,36;0,65;1,43;0,14;0,06;-0,12;29,06;Mov02;Mov02;1;VERDADERO;True
10,37;0,63;1,44;0,13;0,06;-0,12;29,05;Mov02;Mov02;1;VERDADERO;True
10,37;0,62;1,43;0,13;0,07;-0,12;29,07;Mov02;Mov02;1;VERDADERO;True
10,29;0,56;1,54;0,13;0,04;-0,11;29,07;Mov02;Mov02;1;VERDADERO;True
10,28;0,56;1,55;0,13;0,03;-0,11;29,07;Mov02;Mov02;1;VERDADERO;True
10,3;0,58;1,53;0,13;0,02;-0,11;29,08;Mov02;Mov02;1;VERDADERO;True
10,4;0,68;1,46;0,09;0,05;-0,11;29,08;Mov02;Mov02;1;VERDADERO;True
10,4;0,68;1,44;0,08;0,06;-0,1;29,08;Mov02;Mov02;1;VERDADERO;True
10,37;0,66;1,43;0,07;0,07;-0,1;29,08;Mov02;Mov02;1;VERDADERO;True
10,31;0,65;1,45;0,05;0,09;-0,1;29,07;Mov02;Mov02;1;VERDADERO;True
10,31;0,65;1,44;0,05;0,1;-0,1;29,08;Mov02;Mov02;1;VERDADERO;True
10,29;0,64;1,43;0,05;0,1;-0,1;29,08;Mov02;Mov02;1;VERDADERO;True
10,22;0,66;1,46;0,07;0,08;-0,1;29,07;Mov02;Mov02;1;VERDADERO;True
10,22;0,69;1,47;0,07;0,08;-0,1;29,07;Mov02;Mov02;1;VERDADERO;True
10,21;0,72;1,5;0,07;0,07;-0,1;29,07;Mov02;Mov02;1;VERDADERO;True
10,2;0,77;1,45;0,06;0,07;-0,09;29,07;Mov02;Mov02;1;VERDADERO;True
10,18;0,77;1,48;0,06;0,07;-0,09;29,06;Mov02;Mov02;1;VERDADERO;True
10,16;0,76;1,5;0,05;0,07;-0,09;29,06;Mov02;Mov02;1;VERDADERO;True
10,08;0,76;1,43;0,04;0,07;-0,09;29,07;Mov02;Mov02;1;VERDADERO;True
10,07;0,77;1,44;0,04;0,07;-0,09;29,06;Mov02;Mov02;1;VERDADERO;True
10,05;0,78;1,45;0,04;0,07;-0,09;29,07;Mov02;Mov02;1;VERDADERO;True
10,06;0,8;1,42;0,03;0,08;-0,11;29,09;Mov02;Mov02;1;VERDADERO;True
10,08;0,78;1,41;0,02;0,09;-0,12;29,09;Mov02;Mov02;1;VERDADERO;True
10,03;0,82;1,39;0,02;0,1;-0,12;29,09;Mov02;Mov02;1;VERDADERO;True
10,05;0,9;1,4;0,01;0,13;-0,11;29,09;Mov02;Mov02;1;VERDADERO;True
10,02;0,93;1,4;-0,01;0,14;-0,1;29,09;Mov02;Mov02;1;VERDADERO;True
10,02;0,92;1,46;-0,02;0,15;-0,09;29,07;Mov02;Mov02;1;VERDADERO;True
10;0,8;1,56;0;0,15;-0,11;29,08;Mov02;Mov02;1;VERDADERO;True
9,98;0,82;1,59;0,01;0,13;-0,12;29,07;Mov02;Mov02;1;VERDADERO;True
9,99;0,83;1,64;0,01;0,12;-0,12;29,07;Mov02;Mov02;1;VERDADERO;True
10,01;0,88;1,72;0,05;0,06;-0,13;29,08;Mov02;Mov02;1;VERDADERO;True
10,05;0,92;1,71;0,06;0,03;-0,13;29,08;Mov02;Mov02;1;VERDADERO;True
10,06;0,93;1,68;0,06;0,02;-0,13;29,09;Mov02;Mov02;1;VERDADERO;True
10,05;1,03;1,69;0,03;-0,01;-0,13;29,08;Mov02;Mov02;1;VERDADERO;True
10,05;1,03;1,65;0,03;-0,01;-0,12;29,07;Mov02;Mov02;1;VERDADERO;True
10,07;1,01;1,65;0,02;-0,01;-0,12;29,07;Mov02;Mov02;1;VERDADERO;True
10,08;0,99;1,53;0;0,02;-0,1;29,07;Mov02;Mov02;1;VERDADERO;True
10,09;0,99;1,57;0;0,02;-0,09;29,06;Mov02;Mov02;1;VERDADERO;True
10,09;1;1,58;0;0,03;-0,09;29,06;Mov02;Mov02;1;VERDADERO;True
10,07;1,1;1,54;-0,01;0,05;-0,07;29,09;Mov02;Mov02;1;VERDADERO;True
10,04;1,09;1,56;-0,01;0,05;-0,07;29,08;Mov02;Mov02;1;VERDADERO;True
10,03;1,07;1,6;-0,02;0,06;-0,06;29,08;Mov02;Mov02;1;VERDADERO;True
9,96;1,05;1,67;-0,02;0,07;-0,05;29,08;Mov02;Mov02;1;VERDADERO;True
9,95;1,05;1,67;-0,02;0,07;-0,05;29,08;Mov02;Mov02;1;VERDADERO;True
9,93;1,04;1,66;-0,02;0,07;-0,06;29,07;Mov02;Mov02;1;VERDADERO;True
9,88;1,02;1,66;-0,02;0,06;-0,07;29,07;Mov02;Mov02;1;VERDADERO;True
9,87;1,04;1,67;-0,02;0,06;-0,08;29,09;Mov02;Mov02;1;VERDADERO;True
9,87;1,05;1,65;-0,02;0,06;-0,09;29,09;Mov02;Mov02;1;VERDADERO;True
9,93;0,99;1,67;-0,03;0,08;-0,09;29,06;Mov02;Mov02;1;VERDADERO;True
9,93;1;1,67;-0,03;0,09;-0,09;29,06;Mov02;Mov02;1;VERDADERO;True
9,94;1,01;1,69;-0,03;0,09;-0,09;29,07;Mov01;Mov01;1;VERDADERO;True
10,01;1,12;1,78;-0,02;0,06;-0,1;29,07;Mov01;Mov01;1;VERDADERO;True
10,03;1,12;1,79;-0,01;0,05;-0,09;29,08;Mov01;Mov01;1;VERDADERO;True
10,04;1,13;1,79;-0,01;0,04;-0,09;29,08;Mov01;Mov01;1;VERDADERO;True
10,04;1,1;1,75;-0,01;0,02;-0,1;29,06;Mov01;Mov01;1;VERDADERO;True
10,05;1,1;1,76;0;0,02;-0,1;29,06;Mov01;Mov01;1;VERDADERO;True
10,03;1,1;1,74;0;0,01;-0,11;29,06;Mov01;Mov01;1;VERDADERO;True
10,08;1,17;1,66;0,01;0,01;-0,13;29,06;Mov01;Mov01;1;VERDADERO;True
10,07;1,18;1,64;0,01;0,01;-0,13;29,07;Mov01;Mov01;1;VERDADERO;True
10,08;1,19;1,64;0,01;0,02;-0,12;29,07;Mov01;Mov01;1;VERDADERO;True
10,07;1,2;1,67;0,01;0,03;-0,11;29,08;Mov01;Mov01;1;VERDADERO;True
10,06;1,17;1,65;0,01;0,04;-0,11;29,08;Mov01;Mov01;1;VERDADERO;True
10,06;1,18;1,63;0,01;0,05;-0,11;29,06;Mov01;Mov01;1;VERDADERO;True
10,03;1,18;1,73;-0,01;0,1;-0,09;29,09;Mov01;Mov01;1;VERDADERO;True
10,02;1,18;1,73;-0,01;0,1;-0,09;29,09;Mov01;Mov01;1;VERDADERO;True
10;1,17;1,72;-0,01;0,11;-0,09;29,07;Mov01;Mov01;1;VERDADERO;True
9,93;1,22;1,91;-0,01;0,12;-0,08;29,09;Mov01;Mov01;1;VERDADERO;True
9,92;1,23;1,92;-0,02;0,13;-0,08;29,09;Mov01;Mov01;1;VERDADERO;True
9,91;1,2;1,92;-0,02;0,13;-0,08;29,09;Mov01;Mov01;1;VERDADERO;True
9,91;1,16;1,97;-0,04;0,13;-0,09;29,08;Mov01;Mov01;1;VERDADERO;True
9,9;1,14;1,99;-0,04;0,13;-0,09;29,08;Mov01;Mov01;1;VERDADERO;True
9,82;1,15;1,99;-0,04;0,12;-0,1;29,09;Mov01;Mov01;1;VERDADERO;True
9,78;1,17;2,01;-0,01;0,06;-0,13;29,07;Mov01;Mov01;1;VERDADERO;True
9,76;1,17;2,02;-0,01;0,05;-0,13;29,06;Mov01;Mov01;1;VERDADERO;True
9,76;1,2;2,02;0;0,04;-0,14;29,07;Mov01;Mov01;1;VERDADERO;True
9,81;1,23;2,01;0,01;0,02;-0,15;29,04;Mov01;Mov01;1;VERDADERO;True
9,83;1,24;1,97;0,01;0,01;-0,15;29,07;Mov01;Mov01;1;VERDADERO;True
9,83;1,24;1,95;0,01;0,01;-0,15;29,06;Mov01;Mov01;1;VERDADERO;True
9,83;1,36;1,92;0;-0,01;-0,18;29,08;Mov01;Mov01;1;VERDADERO;True
9,83;1,37;1,9;0;-0,01;-0,18;29,09;Mov01;Mov01;1;VERDADERO;True
9,86;1,37;1,89;0;0;-0,18;29,08;Mov01;Mov01;1;VERDADERO;True
9,86;1,41;1,92;-0,02;0,01;-0,17;29,04;Mov01;Mov01;1;VERDADERO;True
9,84;1,43;1,92;-0,02;0,01;-0,17;29,06;Mov01;Mov01;1;VERDADERO;True
9,85;1,43;1,92;-0,02;0,01;-0,17;29,06;Mov01;Mov01;1;VERDADERO;True
9,83;1,43;1,84;-0,04;0,01;-0,17;29,07;Mov01;Mov01;1;VERDADERO;True
9,81;1,43;1,86;-0,04;0,01;-0,17;29,07;Mov01;Mov01;1;VERDADERO;True
9,79;1,42;1,85;-0,04;0,01;-0,17;29,06;Mov01;Mov01;1;VERDADERO;True
9,85;1,55;1,81;-0,03;0,02;-0,18;29,07;Mov01;Mov01;1;VERDADERO;True
9,84;1,57;1,81;-0,03;0,03;-0,18;29,08;Mov01;Mov01;1;VERDADERO;True
9,83;1,57;1,83;-0,03;0,03;-0,18;29,09;Mov01;Mov01;1;VERDADERO;True
9,82;1,59;1,79;-0,03;0,06;-0,17;29,08;Mov01;Mov01;1;VERDADERO;True
9,83;1,61;1,78;-0,03;0,07;-0,18;29,09;Mov01;Mov01;1;VERDADERO;True
9,81;1,62;1,79;-0,03;0,08;-0,18;29,08;Mov01;Mov01;1;VERDADERO;True
9,81;1,69;1,77;-0,01;0,09;-0,19;29,05;Mov01;Mov01;1;VERDADERO;True
9,83;1,72;1,81;-0,01;0,09;-0,18;29,08;Mov01;Mov01;1;VERDADERO;True
9,83;1,75;1,86;-0,02;0,1;-0,18;29,07;Mov01;Mov01;0,9389;VERDADERO;True
9,84;1,82;1,91;-0,04;0,14;-0,15;29,07;Mov01;Mov01;0,9389;VERDADERO;True
9,81;1,8;1,94;-0,04;0,14;-0,15;29,08;Mov01;Mov01;0,9389;VERDADERO;True
9,8;1,8;1,96;-0,04;0,14;-0,15;29,08;Mov01;Mov01;0,9389;VERDADERO;True
9,77;1,81;2,01;-0,03;0,14;-0,15;29,07;Mov01;Mov01;0,9388;VERDADERO;True
9,77;1,82;2;-0,03;0,13;-0,15;29,09;Mov01;Mov01;0,9117;VERDADERO;True
9,77;1,81;2;-0,02;0,12;-0,15;29,09;Mov01;Mov01;0,9117;VERDADERO;True
9,89;1,92;1,98;0,03;0,09;-0,16;29,08;Mov01;Mov01;0,9117;VERDADERO;True
9,93;1,92;2,01;0,03;0,1;-0,16;29,08;Mov01;Mov01;0,9117;VERDADERO;True
9,99;1,95;2,05;0,03;0,11;-0,15;29,07;Mov01;Mov01;0,9116;VERDADERO;True
10,08;2,05;2,25;0,02;0,16;-0,13;29,07;Mov01;Mov01;0,9116;VERDADERO;True
10,18;2,01;2,43;0,01;0,19;-0,12;29,08;Mov01;Mov01;0,8842;VERDADERO;True
10,28;1,98;2,64;0;0,2;-0,11;29,07;Mov01;Mov01;0,8842;VERDADERO;True
10,49;2,33;4,6;-0,13;0,04;-0,01;29,07;Mov01;Mov01;0,8842;VERDADERO;True
10,26;2,24;4,49;-0,16;-0,09;-0,02;29,07;Mov01;Mov01;0,8842;VERDADERO;True
10,13;2,1;4,35;-0,17;-0,21;-0,04;29,07;Mov01;Mov01;0,9691;VERDADERO;True
9,85;1,55;1,98;-0,01;-0,78;-0,13;29,09;Mov01;Mov01;0,969;VERDADERO;True
9,86;1,56;1,8;0;-0,77;-0,14;29,09;Mov01;Mov01;0,969;VERDADERO;True
9,87;1,6;1,58;0,02;-0,75;-0,15;29,09;Mov01;Mov01;0,969;VERDADERO;True
9,89;1,75;1,36;0,04;-0,64;-0,15;29,08;Mov01;Mov01;0,969;VERDADERO;True
9,88;1,78;1,34;0,04;-0,61;-0,14;29,07;Mov01;Mov01;1;VERDADERO;True
9,85;1,83;1,32;0,04;-0,54;-0,13;29,08;Mov01;Mov01;1;VERDADERO;True
9,83;1,87;1,4;-0,07;-0,28;-0,14;29,1;Mov01;Mov01;1;VERDADERO;True
9,83;1,9;1,42;-0,08;-0,26;-0,14;29,09;Mov01;Mov01;1;VERDADERO;True
9,9;1,97;1,42;-0,1;-0,24;-0,15;29,08;Mov01;Mov01;1;VERDADERO;True
10,11;2,06;1,34;-0,15;-0,16;-0,15;29,1;Mov01;Mov01;1;VERDADERO;True
10,23;2,09;1,3;-0,16;-0,1;-0,14;29,09;Mov01;Mov01;1;VERDADERO;True
10,28;2,1;1,31;-0,17;-0,07;-0,14;29,09;Mov01;Mov01;1;VERDADERO;True
10,4;2,17;1,56;-0,19;0,2;-0,1;29,09;Mov01;Mov01;1;VERDADERO;True
10,4;2,2;1,61;-0,19;0,22;-0,09;29,09;Mov01;Mov01;1;VERDADERO;True
10,39;2,23;1,69;-0,19;0,24;-0,08;29,08;Mov01;Mov01;1;VERDADERO;True
10,48;2,28;1,93;-0,2;0,21;-0,03;29,1;Mov01;Mov01;1;VERDADERO;True
10,47;2,27;1,94;-0,2;0,2;-0,03;29,1;Mov01;Mov01;1;VERDADERO;True
10,47;2,25;1,94;-0,2;0,19;-0,02;29,1;Mov01;Mov01;1;VERDADERO;True
10,42;2,21;1,99;-0,19;0,15;-0,01;29,09;Mov01;Mov01;1;VERDADERO;True
10,4;2,19;1,96;-0,19;0,13;0;29,09;Mov01;Mov01;1;VERDADERO;True
10,36;2,16;1,94;-0,18;0,11;0;29,1;Mov01;Mov01;1;VERDADERO;True
10,16;2,01;1,85;-0,16;-0,01;0,02;29,09;Mov01;Mov01;1;VERDADERO;True
10,15;1,99;1,81;-0,16;-0,03;0,02;29,09;Mov01;Mov01;1;VERDADERO;True
10,12;1,99;1,79;-0,15;-0,05;0,02;29,08;Mov01;Mov01;1;VERDADERO;True
10,05;1,95;1,7;-0,14;-0,07;0,02;29,08;Mov01;Mov01;1;VERDADERO;True
9,99;1,93;1,71;-0,13;-0,07;0,02;29,09;Mov01;Mov01;1;VERDADERO;True
9,96;1,92;1,7;-0,13;-0,08;0,02;29,09;Mov01;Mov01;1;VERDADERO;True
9,84;1,82;1,63;-0,1;-0,1;0,01;29,08;Mov01;Mov01;1;VERDADERO;True
9,82;1,81;1,64;-0,1;-0,1;0,01;29,09;Mov01;Mov01;1;VERDADERO;True
9,81;1,8;1,65;-0,09;-0,09;0,01;29,09;Mov01;Mov01;1;VERDADERO;True
9,71;1,76;1,76;-0,11;-0,05;-0,01;29,1;Mov01;Mov01;1;VERDADERO;True
9,7;1,72;1,77;-0,11;-0,05;-0,02;29,1;Mov01;Mov01;1;VERDADERO;True
9,68;1,72;1,78;-0,11;-0,05;-0,03;29,11;Mov01;Mov01;1;VERDADERO;True
9,67;1,76;1,81;-0,1;-0,05;-0,04;29,09;Mov01;Mov01;1;VERDADERO;True
9,65;1,78;1,82;-0,1;-0,06;-0,04;29,09;Mov01;Mov01;1;VERDADERO;True
9,68;1,81;1,85;-0,1;-0,07;-0,04;29,09;Mov01;Mov01;1;VERDADERO;True
9,84;1,88;1,75;-0,1;-0,06;-0,02;29,09;Mov01;Mov01;1;VERDADERO;True
9,83;1,89;1,74;-0,11;-0,05;-0,02;29,09;Mov01;Mov01;1;VERDADERO;True
9,82;1,9;1,74;-0,12;-0,04;-0,02;29,08;Mov01;Mov01;1;VERDADERO;True
9,79;1,89;1,77;-0,14;0;-0,03;29,1;Mov01;Mov01;1;VERDADERO;True
9,79;1,89;1,78;-0,15;0,01;-0,03;29,09;Mov01;Mov01;1;VERDADERO;True
9,77;1,87;1,78;-0,15;0,02;-0,03;29,09;Mov01;Mov01;1;VERDADERO;True
9,66;1,83;1,81;-0,13;0;-0,01;29,09;Mov01;Mov01;1;VERDADERO;True
9,67;1,83;1,79;-0,12;-0,01;-0,01;29,1;Mov01;Mov01;1;VERDADERO;True
9,69;1,83;1,75;-0,12;-0,01;-0,01;29,1;Mov01;Mov01;1;VERDADERO;True
9,56;1,74;1,69;-0,14;0,01;-0,02;29,09;Mov01;Mov01;1;VERDADERO;True
9,56;1,74;1,67;-0,14;0,01;-0,02;29,09;Mov01;Mov01;1;VERDADERO;True
9,56;1,75;1,65;-0,14;0,01;-0,03;29,08;Mov01;Mov01;1;VERDADERO;True
9,56;1,75;1,57;-0,14;0,02;-0,03;29,07;Mov01;Mov01;1;VERDADERO;True
9,57;1,76;1,54;-0,14;0,02;-0,03;29,07;Mov01;Mov01;1;VERDADERO;True
9,59;1,77;1,52;-0,13;0,03;-0,04;29,07;Mov01;Mov01;1;VERDADERO;True
9,48;1,71;1,53;-0,1;0,03;-0,05;29,09;Mov01;Mov01;1;VERDADERO;True
9,48;1,71;1,54;-0,09;0,02;-0,06;29,09;Mov01;Mov01;1;VERDADERO;True
9,48;1,72;1,52;-0,08;0,02;-0,06;29,1;Mov01;Mov01;1;VERDADERO;True
9,52;1,77;1,48;-0,07;0,02;-0,08;29,07;Mov01;Mov01;1;VERDADERO;True
9,54;1,8;1,49;-0,06;0,03;-0,08;29,08;Mov01;Mov01;1;VERDADERO;True
9,57;1,8;1,5;-0,06;0,03;-0,09;29,09;Mov01;Mov01;1;VERDADERO;True
9,67;1,9;1,66;-0,03;0,07;-0,07;29,11;Mov01;Mov01;1;VERDADERO;True
9,68;1,9;1,7;-0,03;0,07;-0,06;29,1;Mov01;Mov01;1;VERDADERO;True
9,68;1,93;1,72;-0,03;0,08;-0,06;29,09;Mov01;Mov01;1;VERDADERO;True
9,71;1,91;1,87;-0,03;0,09;-0,07;29,09;Mov01;Mov01;1;VERDADERO;True
9,71;1,94;1,92;-0,03;0,09;-0,07;29,08;Mov01;Mov01;1;VERDADERO;True
9,71;1,94;1,95;-0,02;0,09;-0,07;29,07;Mov01;Mov01;1;VERDADERO;True
9,79;2;2,04;-0,02;0,07;-0,06;29,08;Mov01;Mov01;1;VERDADERO;True
9,83;1,98;2,01;-0,02;0,06;-0,05;29,09;Mov01;Mov01;1;VERDADERO;True
9,87;1,96;2,01;-0,02;0,07;-0,05;29,09;Mov01;Mov01;1;VERDADERO;True
9,89;1,99;2,09;-0,04;0,08;-0,05;29,09;Mov01;Mov01;1;VERDADERO;True
9,88;2;2,11;-0,04;0,08;-0,04;29,1;Mov01;Mov01;1;VERDADERO;True
9,88;2,02;2,12;-0,05;0,08;-0,04;29,08;Mov01;Mov01;1;VERDADERO;True
9,89;1,95;2,13;-0,05;0,05;-0,02;29,09;Mov01;Mov01;1;VERDADERO;True
9,89;1,93;2,06;-0,04;0,04;-0,02;29,09;Mov01;Mov01;1;VERDADERO;True
9,9;1,92;2,03;-0,04;0,04;-0,02;29,09;Mov01;Mov01;1;VERDADERO;True
9,91;1,92;1,96;-0,05;0,05;-0,02;29,09;Mov01;Mov01;1;VERDADERO;True
9,91;1,92;1,97;-0,05;0,05;-0,02;29,09;Mov01;Mov01;1;VERDADERO;True
9,9;1,92;1,96;-0,05;0,05;-0,02;29,09;Mov01;Mov01;1;VERDADERO;True
9,93;1,92;1,9;-0,05;0,04;-0,01;29,08;Mov01;Mov01;1;VERDADERO;True
9,93;1,93;1,91;-0,04;0,04;-0,01;29,09;Mov01;Mov01;1;VERDADERO;True
9,93;1,92;1,9;-0,03;0,03;-0,01;29,11;Mov01;Mov01;1;VERDADERO;True
9,95;1,92;1,89;-0,02;0,03;0;29,09;Mov01;Mov01;1;VERDADERO;True
9,94;1,94;1,88;-0,02;0,03;0;29,09;Mov01;Mov01;1;VERDADERO;True
9,91;1,96;1,92;-0,02;0,04;0;29,09;Mov01;Mov01;1;VERDADERO;True
9,87;2;2,12;-0,04;0,04;-0,01;29,12;Mov01;Mov01;1;VERDADERO;True
9,86;2,01;2,13;-0,04;0,04;-0,01;29,09;Mov01;Mov01;1;VERDADERO;True
9,85;1,98;2,11;-0,04;0,03;-0,01;29,1;Mov01;Mov01;1;VERDADERO;True
9,87;1,99;2,13;-0,04;0,01;-0,02;29,1;Mov01;Mov01;1;VERDADERO;True
9,88;2,01;2,12;-0,04;0;-0,02;29,1;Mov01;Mov01;0,969;VERDADERO;True
9,89;2,02;2,1;-0,04;0;-0,03;29,09;Mov01;Mov01;0,9689;VERDADERO;True
9,9;2,04;2,06;-0,04;-0,03;-0,01;29,1;Mov01;Mov01;0,9689;VERDADERO;True
9,89;2,02;2,01;-0,04;-0,04;-0,01;29,1;Mov01;Mov01;0,9689;VERDADERO;True
9,9;2,01;1,99;-0,03;-0,04;-0,01;29,1;Mov01;Mov01;0,9689;VERDADERO;True
9,87;2,04;1,97;-0,04;0;0;29,09;Mov01;Mov01;0,9689;VERDADERO;True
9,87;2,04;2,01;-0,04;0;0;29,1;Mov01;Mov01;0,9688;VERDADERO;True
9,87;2,04;2,04;-0,04;0;0,01;29,09;Mov01;Mov01;0,9688;VERDADERO;True
9,82;2,01;2,02;-0,04;0;0,01;29,11;Mov01;Mov01;0,9688;VERDADERO;True
9,83;2,01;1,99;-0,04;-0,01;0,01;29,11;Mov01;Mov01;0,9116;VERDADERO;True
9,85;2;1,96;-0,04;-0,02;0,01;29,1;Mov01;Mov01;0,9116;VERDADERO;True
9,81;2,01;1,9;-0,01;-0,04;0,03;29,09;Mov01;Mov01;0,9116;VERDADERO;True
9,81;1,99;1,9;-0,01;-0,03;0,03;29,1;Mov01;Mov01;0,9115;VERDADERO;True
9,81;2;1,9;-0,01;-0,02;0,04;29,1;Mov01;Mov01;0,9115;VERDADERO;True
9,87;2,02;1,95;-0,01;0,02;0,04;29,11;Mov01;Mov01;0,9388;VERDADERO;True
9,88;2,02;2,04;-0,01;0,03;0,05;29,1;Mov01;Mov01;0,9388;VERDADERO;True
9,9;2,03;2,11;-0,01;0,03;0,05;29,09;Mov01;Mov01;0,9388;VERDADERO;True
10,25;1,97;2,59;0;0,05;0,05;29,09;Mov01;Mov01;0,9388;VERDADERO;True
10,33;1,98;2,71;-0,01;0,06;0,04;29,11;Mov01;Mov01;0,9387;VERDADERO;True
10,43;2,02;2,8;-0,01;0,06;0,04;29,11;Mov01;Mov01;1;VERDADERO;True
11,22;2,33;3,36;-0,12;0,16;0,01;29,1;Mov01;Mov01;1;VERDADERO;True
11,27;2,36;3,39;-0,15;0,17;0,01;29,1;Mov01;Mov01;1;VERDADERO;True
11,34;2,4;3,48;-0,18;0,17;0,01;29,1;Mov01;Mov01;1;VERDADERO;True
11,58;2,38;3,59;-0,26;0,14;0,01;29,11;Mov01;Mov01;1;VERDADERO;True
11,68;2,41;3,56;-0,27;0,13;0,01;29,12;Mov01;Mov01;0,9688;VERDADERO;True
11,9;2,47;3,35;-0,31;0,13;0,01;29,12;Mov01;Mov01;0,9688;VERDADERO;True
12,15;2,48;3,1;-0,39;0,05;0,08;29,12;Mov01;Mov01;0,9687;VERDADERO;True
12,15;2,5;3,06;-0,39;0,03;0,09;29,11;Mov01;Mov01;0,9687;VERDADERO;True
12,14;2,53;3,02;-0,38;-0,01;0,1;29,11;Mov01;Mov01;0,9687;VERDADERO;True
12,19;2,57;2,73;-0,35;-0,12;0,15;29,11;Mov01;Mov01;0,9687;VERDADERO;True
12,16;2,58;2,54;-0,34;-0,15;0,17;29,1;Mov01;Mov00;0,5094;FALSO;False
12,13;2,58;2,42;-0,35;-0,16;0,18;29,1;Mov01;Mov00;0,4945;FALSO;False
11,43;2,24;1,86;-0,33;-0,26;0,31;29,12;Mov01;Mov00;0,5099;FALSO;False
11,31;2,17;1,78;-0,33;-0,28;0,32;29,11;Mov01;Mov00;0,4972;FALSO;False
11,13;2,08;1,7;-0,32;-0,29;0,33;29,11;Mov01;Mov00;0,5004;FALSO;False
10,12;1,52;1,51;-0,16;-0,38;0,3;29,09;Mov01;Mov00;0,505;FALSO;False
9,97;1,45;1,49;-0,14;-0,4;0,3;29,1;Mov01;Mov00;0,5104;FALSO;False
9,77;1,41;1,47;-0,1;-0,43;0,3;29,12;Mov01;Mov00;0,495;FALSO;False
9,3;1,16;1,33;-0,02;-0,52;0,31;29,12;Mov01;Mov00;0,5102;FALSO;False
9,13;1,1;1,33;0,01;-0,54;0,3;29,12;Mov01;Mov00;0,5114;FALSO;False
8,9;1;1,29;0,06;-0,58;0,3;29,13;Mov01;Mov01;0,6875;VERDADERO;True
8,05;0,7;1,09;0,15;-0,59;0,21;29,12;Mov01;Mov01;0,6929;VERDADERO;True
7,95;0,65;1,08;0,15;-0,57;0,2;29,12;Mov01;Mov01;0,697;VERDADERO;True
7,85;0,63;1,08;0,15;-0,54;0,19;29,11;Mov01;Mov01;0,6882;VERDADERO;True
7,53;0,59;1,12;0,12;-0,45;0,18;29,1;Mov01;Mov01;0,6835;VERDADERO;True
7,38;0,5;1,23;0,1;-0,4;0,18;29,1;Mov01;Mov01;1;VERDADERO;True
7,31;0,48;1,27;0,09;-0,38;0,17;29,1;Mov01;Mov01;1;VERDADERO;True
